pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FS,2025-05-04,89.4,-2.7,5.89,"Halvorsen, Seth",664774,678020,,ball,,,,,14.0,Ball,R,L,R,SF,COL,B,,,0,0,2025,-1.37,0.36,0.12,1.22,,656305.0,527038.0,2,7,Bot,,,,,,,9.89386928345947,-129.8132807517404,-6.30287412044213,-17.50808330485666,25.23928853397453,-26.97798691996669,3.12,1.46,,,,90.2,1696.0,6.8,778048,607732,669911,571657,641857,676701,687597,686668,666160,53.74,,,,,,,,61,1,Split-Finger,8,1,8,1,1,8,8,1,Standard,Standard,242.0,0.0,0.024,,,,-0.024,,7,7,0.997,0.997,25,31,25,31,1,3,4.0,1.0,3.0,2.0,2.49,1.37,-1.37,37.3,,,,,
FS,2025-04-30,90.9,-2.41,5.71,"Halvorsen, Seth",663586,678020,strikeout,called_strike,,,,,1.0,Austin Riley called out on strikes.,R,R,R,COL,ATL,S,2.0,,2,2,2025,-0.87,0.22,-0.55,2.92,,,,2,8,Top,,,,,,,6.619133093552662,-132.42600578620193,-1.695324909645988,-11.456083434922348,21.914290514904803,-29.43968696016936,3.46,1.65,,,,93.0,1641.0,7.0,778102,607732,669911,691182,641857,676701,687597,686668,666160,53.52,,0.0,0.0,1.0,0.0,0.0,,54,7,Split-Finger,2,1,1,2,1,2,1,2,Strategic,Standard,233.0,0.024,-0.224,,,,0.224,,1,-1,0.843,0.157,25,28,25,28,1,3,1.0,1.0,4.0,2.0,2.48,0.87,0.87,41.1,,,,,
FF,2025-04-30,99.8,-1.91,5.97,"Halvorsen, Seth",663586,678020,,foul,,,,,11.0,Foul,R,R,R,COL,ATL,S,,,2,2,2025,-0.71,1.05,-0.08,3.69,,,,2,8,Top,,,,,,,6.805910057523978,-145.36612530693847,-3.4822056587082497,-11.572939790545856,29.50305593535543,-16.53502682966714,3.46,1.59,222.0,85.4,18.0,101.5,2277.0,6.9,778102,607732,669911,691182,641857,676701,687597,686668,666160,53.64,,,,,,,,54,6,4-Seam Fastball,2,1,1,2,1,2,1,2,Strategic,Standard,213.0,0.0,0.0,64.2,5.6,,0.0,88.0,1,-1,0.843,0.157,25,28,25,28,1,3,1.0,1.0,4.0,2.0,1.21,0.71,0.71,51.9,-0.8264441499228852,26.847168871508647,24.95536250284573,35.892331017703754,16.96388571877054
FF,2025-04-30,101.6,-1.76,6.06,"Halvorsen, Seth",663586,678020,,ball,,,,,14.0,Ball,R,R,R,COL,ATL,B,,,1,2,2025,-0.68,1.08,1.81,2.41,,,,2,8,Top,,,,,,,11.714124436448357,-147.50109783851005,-7.65718078426818,-12.307029049549287,29.157141152108416,-14.763256223820534,3.44,1.49,,,,103.1,2281.0,6.9,778102,607732,669911,691182,641857,676701,687597,686668,666160,53.64,,,,,,,,54,5,4-Seam Fastball,2,1,1,2,1,2,1,2,Strategic,Standard,215.0,-0.004,0.042,,,,-0.042,,1,-1,0.847,0.153,25,28,25,28,1,3,1.0,1.0,4.0,2.0,1.11,0.68,0.68,54.7,,,,,
FS,2025-04-30,92.9,-2.7,5.74,"Halvorsen, Seth",663586,678020,,foul,,,,,5.0,Foul,R,R,R,COL,ATL,S,,,1,2,2025,-1.07,0.36,-0.09,2.42,,,,2,8,Top,,,,,,,9.134583978139643,-135.27849849307063,-3.734470938578718,-14.79211572943932,20.886245209501624,-27.17994934567535,3.46,1.59,3.0,89.6,-40.0,95.2,1729.0,7.0,778102,607732,669911,691182,641857,676701,687597,686668,666160,53.55,,,,,,,,54,4,Split-Finger,2,1,1,2,1,2,1,2,Strategic,Standard,234.0,0.0,0.0,71.0,7.2,,0.0,89.6,1,-1,0.847,0.153,25,28,25,28,1,3,1.0,1.0,4.0,2.0,2.21,1.07,1.07,39.5,12.92785815071216,1.706975665333154,28.927123641495157,34.71593955619197,33.56069742141783
SL,2025-04-30,90.7,-2.12,6.01,"Halvorsen, Seth",663586,678020,,ball,,,,,12.0,Ball,R,R,R,COL,ATL,B,,,0,2,2025,0.31,-0.21,1.34,2.55,,,,2,8,Top,,,,,,,8.031552687864547,-132.05572949363184,-2.3689112911820382,2.2672643367136884,23.956598230308572,-34.431708284922344,3.26,1.37,,,,92.0,2595.0,6.7,778102,607732,669911,691182,641857,676701,687597,686668,666160,53.81,,,,,,,,54,3,Slider,2,1,1,2,1,2,1,2,Strategic,Standard,100.0,-0.002,0.022,,,,-0.022,,1,-1,0.849,0.151,25,28,25,28,1,3,1.0,1.0,4.0,2.0,2.95,-0.31,-0.31,50.8,,,,,
FF,2025-04-30,100.1,-1.92,5.9,"Halvorsen, Seth",663586,678020,,called_strike,,,,,6.0,Called Strike,R,R,R,COL,ATL,S,,,0,1,2025,-0.79,0.85,0.44,2.71,,,,2,8,Top,,,,,,,8.500292311363095,-145.73861522901944,-5.632603202513942,-13.043670476182328,26.513350425228086,-18.933594830802004,3.37,1.48,,,,102.4,2253.0,7.0,778102,607732,669911,691182,641857,676701,687597,686668,666160,53.52,,,,,,,,54,2,4-Seam Fastball,2,1,1,2,1,2,1,2,Strategic,Standard,222.0,0.005,-0.057,,,,0.057,,1,-1,0.844,0.156,25,28,25,28,1,3,1.0,1.0,4.0,2.0,1.38,0.79,0.79,47.8,,,,,
FS,2025-04-30,90.2,-2.67,5.73,"Halvorsen, Seth",663586,678020,,swinging_strike,,,,,7.0,Swinging Strike,R,R,R,COL,ATL,S,,,0,0,2025,-1.06,0.28,-0.55,1.68,,,,2,8,Top,,,,,,,7.615441784472778,-131.3964429015892,-4.9543887792318495,-13.70928891612618,19.24252805136096,-28.27700775719056,3.46,1.59,,,,92.5,1865.0,6.9,778102,607732,669911,691182,641857,676701,687597,686668,666160,53.58,,,,,,,,54,1,Split-Finger,2,1,1,2,1,2,1,2,Standard,Standard,230.0,0.004,-0.043,77.6,8.2,,0.043,,1,-1,0.84,0.16,25,28,25,28,1,3,1.0,1.0,4.0,2.0,2.45,1.06,1.06,39.9,22.31161438912243,-28.98152399154189,32.77288709196643,30.47748324732406,43.418845079754654
FS,2025-04-30,91.8,-2.63,5.77,"Halvorsen, Seth",671739,678020,field_out,hit_into_play,,,,,11.0,"Michael Harris II grounds out, second baseman Adael Amador to first baseman Michael Toglia.",R,L,R,COL,ATL,X,4.0,ground_ball,1,2,2025,-0.86,0.28,-1.13,2.95,,,,1,8,Top,146.24,155.74,,,,,5.737438534228056,-133.7667483935273,-2.059970738762181,-11.472698482886058,21.83076522975656,-28.587456709199767,3.46,1.57,4.0,69.6,-36.0,93.9,1754.0,6.9,778102,607732,669911,691182,641857,676701,687597,686668,666160,53.6,0.081,0.087,0.0,1.0,0.0,0.0,2.0,53,5,Split-Finger,2,1,1,2,1,2,1,2,Standard,Standard,237.0,0.031,-0.18,72.1,8.4,0.082,0.18,88.0,1,-1,0.809,0.191,25,24,25,24,1,3,1.0,1.0,4.0,2.0,2.37,0.86,-0.86,39.9,4.552141843953994,-10.24329336671394,18.28845880293564,48.86714530853786,38.74741804926301
FF,2025-04-30,100.7,-2.15,6.0,"Halvorsen, Seth",671739,678020,,ball,,,,,11.0,Ball,R,L,R,COL,ATL,B,,,0,2,2025,-0.89,0.95,-0.43,4.74,,,,1,8,Top,,,,,,,6.930974620081846,-146.6974411619028,-0.5028123268570762,-14.421017742772396,28.103522275657436,-18.39712667485253,3.42,1.54,,,,102.4,2202.0,6.7,778102,607732,669911,691182,641857,676701,687597,686668,666160,53.8,,,,,,,,53,4,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,216.0,-0.004,0.017,,,,-0.017,,1,-1,0.813,0.187,25,24,25,24,1,3,1.0,1.0,4.0,2.0,1.26,0.89,-0.89,50.1,,,,,
FF,2025-04-30,101.3,-2.34,5.9,"Halvorsen, Seth",671739,678020,,foul,,,,,13.0,Foul,R,L,R,COL,ATL,S,,,0,2,2025,-0.86,0.86,-0.2,1.37,,,,1,8,Top,,,,,,,8.122612658586002,-147.17595091837302,-9.505336071183455,-14.362269838393228,31.26735346883164,-17.662853004556474,3.46,1.57,1.0,81.2,-49.0,102.6,2282.0,6.8,778102,607732,669911,691182,641857,676701,687597,686668,666160,53.66,,,,,,,,53,3,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,219.0,0.0,0.0,75.6,8.2,,0.0,88.0,1,-1,0.813,0.187,25,24,25,24,1,3,1.0,1.0,4.0,2.0,1.35,0.86,-0.86,46.8,1.7799141229534972,4.746001835370454,33.66878649161795,38.236655740812544,24.40235214661783
FF,2025-04-30,100.7,-2.16,5.94,"Halvorsen, Seth",671739,678020,,swinging_strike,,,,,11.0,Swinging Strike,R,L,R,COL,ATL,S,,,0,1,2025,-0.77,0.93,-0.07,3.89,,,,1,8,Top,,,,,,,7.71624106529534,-146.65051646368568,-2.6207653850156585,-12.83986644443726,30.774925989496133,-18.29439219366169,3.46,1.57,,,,102.2,2351.0,6.8,778102,607732,669911,691182,641857,676701,687597,686668,666160,53.71,,,,,,,,53,2,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,218.0,0.008,-0.052,69.1,6.0,,0.052,,1,-1,0.805,0.195,25,24,25,24,1,3,1.0,1.0,4.0,2.0,1.3,0.77,-0.77,46.5,-2.591846000549457,37.03553555993817,19.769726779789227,36.75890475490416,9.78321158438366
FF,2025-04-30,100.1,-2.34,5.89,"Halvorsen, Seth",671739,678020,,called_strike,,,,,1.0,Called Strike,R,L,R,COL,ATL,S,,,0,0,2025,-0.91,0.98,-0.78,3.02,,,,1,8,Top,,,,,,,6.522440515037573,-145.7118988410615,-4.9473606196569655,-14.458718183904896,32.158354002137635,-17.19879115447221,3.36,1.41,,,,101.3,2299.0,6.8,778102,607732,669911,691182,641857,676701,687597,686668,666160,53.74,,,,,,,,53,1,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,217.0,0.006,-0.039,,,,0.039,,1,-1,0.799,0.201,25,24,25,24,1,3,1.0,1.0,4.0,2.0,1.28,0.91,-0.91,43.8,,,,,
FS,2025-04-30,91.3,-2.77,5.75,"Halvorsen, Seth",592696,678020,strikeout,swinging_strike,,,,,7.0,Eddie Rosario strikes out swinging.,R,L,R,COL,ATL,S,2.0,,0,2,2025,-0.76,0.11,-0.64,2.05,,,,0,8,Top,,,,,,,7.044098237966095,-132.8743633507237,-3.778572885311695,-10.358121245351038,23.556163262207672,-30.341983775539383,3.36,1.62,,,,92.7,1888.0,6.7,778102,607732,669911,691182,641857,676701,687597,686668,666160,53.79,,0.0,0.0,1.0,0.0,0.0,,52,3,Split-Finger,2,1,1,2,1,2,1,2,Standard,Standard,238.0,0.035,-0.165,64.4,6.7,,0.165,,1,-1,0.764,0.236,25,33,25,34,1,2,1.0,11.0,4.0,7.0,2.59,0.76,-0.76,41.4,-3.024079324819982,27.214840868890693,35.340289168348406,46.55098674616038,9.812243450415751
FF,2025-04-30,100.3,-2.19,5.87,"Halvorsen, Seth",592696,678020,,swinging_strike,,,,,6.0,Swinging Strike,R,L,R,COL,ATL,S,,,0,1,2025,-1.01,0.82,0.45,2.29,,,,0,8,Top,,,,,,,9.78036570348219,-145.79116602332522,-6.5627900074339705,-16.58684884913044,31.75351619992588,-19.142362110827307,3.36,1.62,,,,101.6,2274.0,6.9,778102,607732,669911,691182,641857,676701,687597,686668,666160,53.6,,,,,,,,52,2,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,225.0,0.011,-0.055,70.9,6.9,,0.055,,1,-1,0.753,0.247,25,33,25,34,1,2,1.0,11.0,4.0,7.0,1.44,1.01,-1.01,43.6,8.667422969750529,4.925304863711276,38.11947538652439,35.68084751504567,23.30757569540566
FS,2025-04-30,90.2,-2.66,5.73,"Halvorsen, Seth",592696,678020,,called_strike,,,,,8.0,Called Strike,R,L,R,COL,ATL,S,,,0,0,2025,-0.55,-0.03,-0.06,1.92,,,,0,8,Top,,,,,,,7.694070706928089,-131.32644116969888,-3.5580380483934078,-7.765238230304107,22.94527707778601,-32.11171794478174,3.36,1.67,,,,91.7,1677.0,6.8,778102,607732,669911,691182,641857,676701,687597,686668,666160,53.74,,,,,,,,52,1,Split-Finger,2,1,1,2,1,2,1,2,Standard,Standard,237.0,0.008,-0.039,,,,0.039,,1,-1,0.745,0.255,25,33,25,34,1,2,1.0,11.0,4.0,7.0,2.79,0.55,-0.55,37.8,,,,,
FF,2025-04-29,100.0,-2.05,5.78,"Halvorsen, Seth",542303,678020,field_out,hit_into_play,,,,,8.0,Marcell Ozuna lines out to right fielder Mickey Moniak.,R,R,R,COL,ATL,X,9.0,line_drive,0,0,2025,-0.75,1.02,-0.05,1.76,,,663586.0,2,8,Top,204.89,94.69,,,,,7.3966582646089085,-145.48899137121924,-8.319705115519906,-12.204874708472683,29.306514105282425,-15.938100719439891,3.62,1.79,323.0,99.5,23.0,102.2,2295.0,7.2,778120,696100,669911,571657,641857,676701,687597,686668,666160,53.34,0.3188333333333333,0.5216666666666666,0.0,1.0,0.0,0.0,5.0,66,1,4-Seam Fastball,2,8,8,2,8,2,8,2,Strategic,Standard,225.0,0.0,-0.271,71.5,7.2,0.9523333333333333,0.271,99.5,-6,6,0.01,0.99,25,34,25,35,1,4,3.0,1.0,1.0,1.0,1.23,0.75,0.75,48.6,9.43770665698078,7.250062046043414,38.63541427245022,35.92540027669766,23.60124914145653
SL,2025-04-29,91.0,-2.39,5.69,"Halvorsen, Seth",663586,678020,single,hit_into_play,,,,,14.0,Austin Riley singles on a line drive to center fielder Brenton Doyle. Eli White scores.,R,R,R,COL,ATL,X,8.0,line_drive,1,2,2025,0.09,0.17,0.88,1.95,642201.0,,,2,8,Top,157.09,64.79,,,,,8.098757984734588,-132.49709775223198,-3.969997388995703,-0.3540298130910105,23.96205810508996,-29.583599329935826,3.46,1.59,281.0,96.3,15.0,92.6,2429.0,6.9,778120,696100,669911,571657,641857,676701,687597,686668,666160,53.63,0.797,0.772,0.9,1.0,1.0,0.0,4.0,65,4,Slider,2,7,7,2,8,2,8,2,Standard,Standard,147.0,-0.009,0.808,71.7,7.5,0.973,-0.808,96.3,-5,5,0.019,0.981,25,28,25,28,1,4,3.0,1.0,1.0,1.0,2.55,-0.09,-0.09,44.6,6.528742107507064,8.783181442961409,28.26529009012688,45.62414109299161,30.5878877683201
FF,2025-04-29,99.5,-1.9,5.91,"Halvorsen, Seth",663586,678020,,foul,,,,,12.0,Foul,R,R,R,COL,ATL,S,,,1,1,2025,-0.83,0.93,0.84,2.75,642201.0,,,2,8,Top,,,,,,,9.59073802655794,-144.73625991996397,-5.606566987439359,-13.716482119855796,28.589923078717696,-17.89744393158393,3.46,1.59,271.0,83.2,37.0,101.4,2184.0,7.0,778120,696100,669911,571657,641857,676701,687597,686668,666160,53.5,,,,,,,,65,3,4-Seam Fastball,2,7,7,2,7,2,7,2,Standard,Standard,215.0,0.001,-0.065,72.7,6.7,,0.065,88.0,-5,5,0.018,0.982,25,28,25,28,1,4,3.0,1.0,1.0,1.0,1.34,0.83,0.83,50.0,-9.432161386211,22.816049414546544,26.991803587683155,46.42464334956205,12.096588123185535
FF,2025-04-29,99.5,-2.2,5.85,"Halvorsen, Seth",663586,678020,,called_strike,,,,,2.0,Called Strike,R,R,R,COL,ATL,S,,,1,0,2025,-0.91,0.99,0.16,3.36,642201.0,,,2,8,Top,,,,,,,8.714172923796506,-144.8427749037614,-3.891676545763934,-14.619728867153109,26.656951559078777,-17.387881054466025,3.39,1.41,,,,101.5,2227.0,6.9,778120,696100,669911,571657,641857,676701,687597,686668,666160,53.6,,,,,,,,65,2,4-Seam Fastball,2,7,7,2,7,2,7,2,Standard,Standard,223.0,0.0,-0.042,,,,0.042,,-5,5,0.018,0.982,25,28,25,28,1,4,3.0,1.0,1.0,1.0,1.27,0.91,0.91,47.1,,,,,
SL,2025-04-29,88.2,-2.38,5.88,"Halvorsen, Seth",663586,678020,,ball,,,,,11.0,Ball,R,R,R,COL,ATL,B,,,0,0,2025,0.23,0.17,-0.94,3.5,642201.0,,,2,8,Top,,,,,,,3.064272449224912,-128.60401559956892,-0.2003369458278583,2.0682218416431466,21.29297394512342,-30.385186359440777,3.39,1.37,,,,89.9,2407.0,6.8,778120,696100,669911,571657,641857,676701,687597,686668,666160,53.73,,,,,,,,65,1,Slider,2,7,7,2,7,2,7,2,Standard,Standard,120.0,0.0,0.028,,,,-0.028,,-5,5,0.018,0.982,25,28,25,28,1,4,3.0,1.0,1.0,1.0,2.7,-0.23,-0.23,45.7,,,,,
FS,2025-04-29,91.4,-2.79,5.77,"Halvorsen, Seth",657077,678020,field_out,hit_into_play,,,,,13.0,"Alex Verdugo grounds out, first baseman Michael Toglia to pitcher Seth Halvorsen. Eli White to 3rd.",R,L,R,COL,ATL,X,3.0,ground_ball,0,2,2025,-1.0,0.33,-1.02,1.28,,642201.0,,1,8,Top,141.68,169.42,,,,,6.659554220378972,-133.11080874065715,-6.358341396199839,-13.147637330550085,20.645439496368592,-27.33480624839009,3.48,1.59,3.0,68.3,-25.0,93.3,1793.0,6.8,778120,696100,669911,571657,641857,676701,687597,686668,666160,53.71,0.046,0.044,0.0,1.0,0.0,0.0,2.0,64,4,Split-Finger,2,7,7,2,7,2,7,2,Standard,Standard,240.0,0.001,-0.169,56.9,7.0,0.053,0.169,88.0,-5,5,0.017,0.983,25,29,25,29,1,4,3.0,1.0,1.0,3.0,2.34,1.0,-1.0,38.3,6.169948341551796,-0.8361761038766173,31.08870791707562,44.85009803413553,32.93646683349411
FS,2025-04-29,92.4,-2.66,5.69,"Halvorsen, Seth",657077,678020,,foul,,,,,13.0,Foul,R,L,R,COL,ATL,S,,,0,2,2025,-1.08,0.4,-0.02,1.12,,642201.0,,1,8,Top,,,,,,,9.161374635988937,-134.35207964340253,-6.878267838404857,-14.894139842242964,23.991059318141897,-26.090913492590555,3.48,1.59,3.0,85.1,-20.0,94.0,1721.0,6.9,778120,696100,669911,571657,641857,676701,687597,686668,666160,53.63,,,,,,,,64,3,Split-Finger,2,7,7,2,7,2,7,2,Standard,Standard,238.0,0.0,0.0,62.8,7.1,,0.0,88.0,-5,5,0.017,0.983,25,29,25,29,1,4,3.0,1.0,1.0,3.0,2.23,1.08,-1.08,37.1,11.900406262114268,-9.301107829608087,40.30323963955191,33.16369849540763,38.47643055195479
FF,2025-04-29,100.5,-2.21,5.9,"Halvorsen, Seth",657077,678020,,called_strike,,,,,9.0,Called Strike,R,L,R,COL,ATL,S,,,0,1,2025,-0.94,1.08,0.46,1.77,,642201.0,,1,8,Top,,,,,,,9.704138451956483,-145.9954831404874,-8.795120870847786,-15.5727664029946,31.034393937299587,-14.763261157786896,3.4,1.32,,,,102.0,2334.0,7.0,778120,696100,669911,571657,641857,676701,687597,686668,666160,53.54,,,,,,,,64,2,4-Seam Fastball,2,7,7,2,7,2,7,2,Standard,Standard,221.0,0.001,-0.052,,,,0.052,,-5,5,0.016,0.984,25,29,25,29,1,4,3.0,1.0,1.0,3.0,1.16,0.94,-0.94,46.0,,,,,
FF,2025-04-29,99.9,-2.39,5.88,"Halvorsen, Seth",657077,678020,,called_strike,,,,,9.0,Called Strike,R,L,R,COL,ATL,S,,,0,0,2025,-0.73,1.21,0.37,1.83,,642201.0,,1,8,Top,,,,,,,9.381803724093608,-145.11543664835608,-8.75539807879648,-12.250683870761645,29.263118437158223,-13.234895491889452,3.45,1.44,,,,101.2,2346.0,6.8,778120,696100,669911,571657,641857,676701,687597,686668,666160,53.73,,,,,,,,64,1,4-Seam Fastball,2,7,7,2,7,2,7,2,Standard,Standard,222.0,0.0,-0.038,,,,0.038,,-5,5,0.016,0.984,25,29,25,29,1,4,3.0,1.0,1.0,3.0,1.06,0.73,-0.73,41.7,,,,,
FS,2025-04-29,89.6,-2.74,5.74,"Halvorsen, Seth",669397,678020,field_out,hit_into_play,,,,,4.0,"Nick Allen grounds out, third baseman Ryan McMahon to first baseman Michael Toglia.",R,R,R,COL,ATL,X,5.0,ground_ball,1,0,2025,-1.05,0.38,-0.75,2.1,,642201.0,,0,8,Top,100.13,176.01,,,,,7.200109132063865,-130.43814669324334,-3.9030525575122583,-13.464776639357204,23.894765702038647,-27.28120452639099,3.13,1.44,22.0,90.2,-4.0,91.0,1779.0,6.8,778120,696100,669911,571657,641857,676701,687597,686668,666160,53.66,0.223,0.219,0.0,1.0,0.0,0.0,2.0,63,2,Split-Finger,2,7,7,2,7,2,7,2,Standard,Standard,238.0,0.003,-0.257,61.8,6.2,0.251,0.257,90.2,-5,5,0.013,0.987,25,26,25,27,1,3,3.0,1.0,1.0,1.0,2.43,1.05,1.05,36.5,9.927320780045148,-11.451258037038537,30.72941817655145,26.64319355112317,39.60163330951207
SL,2025-04-29,89.6,-2.56,5.79,"Halvorsen, Seth",669397,678020,,blocked_ball,,,,,14.0,Ball In Dirt,R,R,R,COL,ATL,B,,,0,0,2025,0.24,0.4,0.91,0.19,,642201.0,,0,8,Top,,,,,,,8.172832445611816,-130.0912108286525,-8.777609000590497,1.0776171559101722,26.156074542384733,-25.94588246921708,3.09,1.38,,,,90.8,2393.0,7.1,778120,696100,669911,571657,641857,676701,687597,686668,666160,53.43,,,,,,,,63,1,Slider,2,7,7,2,7,2,7,2,Standard,Standard,140.0,0.0,0.032,,,,-0.032,,-5,5,0.013,0.987,25,26,25,27,1,3,3.0,1.0,1.0,1.0,2.44,-0.24,-0.24,42.0,,,,,
FF,2025-04-29,99.1,-2.29,5.95,"Halvorsen, Seth",642201,678020,double,hit_into_play,,,,,4.0,Eli White doubles (5) on a fly ball to center fielder Brenton Doyle.,R,R,R,COL,ATL,X,8.0,fly_ball,0,0,2025,-0.69,1.06,-0.75,2.9,,,,0,8,Top,86.88,38.65,,,,,5.880135064911276,-144.20406470086945,-5.44784825184836,-10.94339139790565,33.0846916586956,-16.306858661304734,3.64,1.74,387.0,98.5,28.0,100.1,2222.0,6.8,778120,696100,669911,571657,641857,676701,687597,686668,666160,53.68,0.4077142857142857,0.7642380952380952,1.25,1.0,1.0,1.0,6.0,62,1,4-Seam Fastball,2,7,7,2,7,2,7,2,Standard,Standard,218.0,-0.005,0.716,68.0,6.7,1.4654285714285715,-0.716,98.5,-5,5,0.018,0.982,25,31,25,31,1,3,3.0,1.0,1.0,1.0,1.26,0.69,0.69,47.2,13.358208218552544,-0.9968272504193354,28.283749044480796,30.19127199731952,28.178845258708403
FS,2025-04-26,91.5,-2.4,5.69,"Halvorsen, Seth",641584,678020,field_out,hit_into_play,,,,,11.0,Jake Fraley lines out to third baseman Ryan McMahon.,R,L,R,COL,CIN,X,5.0,line_drive,1,0,2025,-0.98,0.31,-1.05,3.07,,,,2,8,Top,106.21,161.82,,,,,5.5891920137801545,-133.31437934810054,-1.4885472805267137,-12.802925138663229,25.88174127226603,-28.346305451692416,3.34,1.58,150.0,91.4,8.0,92.9,1788.0,6.9,778161,696100,669911,691182,641857,571657,687597,686668,666160,53.64,0.519,0.467,0.0,1.0,0.0,0.0,4.0,63,2,Split-Finger,3,4,4,3,4,3,4,3,Standard,Standard,227.0,0.013,-0.297,58.4,6.3,0.558,0.297,91.4,-1,1,0.295,0.705,25,30,25,30,1,3,1.0,3.0,3.0,1.0,2.38,0.98,-0.98,41.9,-2.4960956063193223,16.755591579877308,24.47928335187016,47.28625693511331,18.410078345163907
FF,2025-04-26,100.9,-2.13,5.78,"Halvorsen, Seth",641584,678020,,ball,,,,,4.0,Ball,R,L,R,COL,CIN,B,,,0,0,2025,-0.14,1.27,-0.79,2.35,,,,2,8,Top,,,,,,,4.114561854177693,-146.74543435667027,-7.317207769295773,-2.9149266015194115,34.10224034440272,-12.219530529162787,3.36,1.57,,,,102.0,2275.0,6.9,778161,696100,669911,691182,641857,571657,687597,686668,666160,53.61,,,,,,,,63,1,4-Seam Fastball,3,4,4,3,4,3,4,3,Standard,Standard,216.0,-0.001,0.037,,,,-0.037,,-1,1,0.296,0.704,25,30,25,30,1,3,1.0,3.0,3.0,1.0,0.96,0.14,-0.14,49.6,,,,,
SL,2025-04-26,91.0,-2.31,5.81,"Halvorsen, Seth",682622,678020,field_out,hit_into_play,,,,,13.0,"Noelvi Marte grounds out, third baseman Ryan McMahon to first baseman Michael Toglia.",R,R,R,COL,CIN,X,5.0,ground_ball,1,1,2025,0.22,0.03,-0.14,1.32,,,,1,8,Top,99.62,167.9,,,,,5.042961495926237,-132.61783294020293,-5.641241216789045,1.8040302269687345,21.17832787050188,-31.099313131191757,3.5,1.71,13.0,86.6,-5.0,93.0,2476.0,6.9,778161,696100,669911,691182,641857,571657,687597,686668,666160,53.64,0.17,0.179,0.0,1.0,0.0,0.0,2.0,62,3,Slider,3,4,4,3,4,3,4,3,Standard,Standard,121.0,0.017,-0.244,73.7,7.7,0.198,0.244,88.0,-1,1,0.279,0.721,25,23,25,24,1,3,1.0,1.0,3.0,1.0,2.66,-0.22,-0.22,48.2,8.082008612302495,-18.985144450809347,33.77878073769311,35.17359634266146,44.86801046418045
SL,2025-04-26,92.2,-2.19,5.74,"Halvorsen, Seth",682622,678020,,ball,,,,,14.0,Ball,R,R,R,COL,CIN,B,,,0,1,2025,0.25,0.14,1.33,-1.26,,,,1,8,Top,,,,,,,8.459390751750272,-133.61067092627607,-12.39330619064625,1.318693761107512,26.66794611753504,-28.06461343966879,3.42,1.66,,,,93.3,2496.0,7.0,778161,696100,669911,691182,641857,571657,687597,686668,666160,53.52,,,,,,,,62,2,Slider,3,4,4,3,4,3,4,3,Standard,Standard,154.0,-0.002,0.029,,,,-0.029,,-1,1,0.281,0.719,25,23,25,24,1,3,1.0,1.0,3.0,1.0,2.54,-0.25,-0.25,45.8,,,,,
